CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S11 0.878501 S11 S11 4.775915 4.315214 4.315214 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0237.JPG 0.005476 0.009398 0.659941 0.000889 0.033708 0.006278 0.001299 0.001119 0.001268 0.000524 0.003194 0.007393 0.010500 0.001709 0.224200 0.001282 0.007188 0.002793 0.002664 0.006003 0.013175
S11 0.999918 S11 S11 6.982176 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0176_01.JPG 0.000001 0.000001 0.999918 0.000000 0.000002 0.000022 0.000005 0.000004 0.000000 0.000002 0.000000 0.000014 0.000000 0.000003 0.000005 0.000001 0.000016 0.000000 0.000001 0.000005 0.000001
S1 0.896501 S1 S1 6.991505 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0407.JPG 0.896501 0.000224 0.000372 0.003710 0.003864 0.018056 0.000759 0.000518 0.002947 0.000237 0.029572 0.002108 0.000961 0.000700 0.003160 0.001338 0.009362 0.002761 0.006830 0.000666 0.015354
S1 0.609752 S6 S6 1.594319 4.315214 4.315214 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0353.JPG 0.092949 0.122440 0.017819 0.006516 0.024980 0.010444 0.001184 0.001785 0.003641 0.000552 0.027744 0.005098 0.044869 0.006511 0.015231 0.125012 0.080278 0.247500 0.002779 0.017349 0.145320
S1 0.717680 S9 S9 3.136718 4.315214 4.315214 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0869.JPG 0.132597 0.019353 0.003352 0.001055 0.097496 0.003441 0.002363 0.002098 0.004582 0.001951 0.174063 0.038243 0.028593 0.003597 0.015303 0.001124 0.019577 0.001281 0.004407 0.122700 0.322825
S1 0.955698 S1 S1 5.992766 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK4/DSC_0910_01.JPG 0.837697 0.001689 0.000556 0.007996 0.004224 0.065433 0.001163 0.000271 0.001101 0.000200 0.011507 0.001849 0.004092 0.000983 0.001911 0.002461 0.010371 0.002557 0.033050 0.001809 0.009080
S3 0.908961 S3 S3 4.310577 4.315214 4.315214 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0548_01.JPG 0.019468 0.006275 0.001915 0.028179 0.002949 0.001714 0.000701 0.000289 0.000624 0.009513 0.001947 0.000902 0.311239 0.076318 0.424422 0.001090 0.052777 0.000682 0.001340 0.050942 0.006714
S1 0.907744 S1 S1 6.970223 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0347.JPG 0.907744 0.000148 0.000456 0.000907 0.001134 0.005025 0.001197 0.001221 0.000377 0.000722 0.002718 0.001935 0.000169 0.018984 0.000273 0.002910 0.005586 0.000078 0.037708 0.000649 0.010060
S7 0.856555 S7 S7 6.207929 4.315214 4.315214 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD1/DSC_0079.JPG 0.000215 0.000558 0.002815 0.000735 0.008069 0.000110 0.000450 0.000098 0.019474 0.262425 0.000280 0.000710 0.023617 0.000683 0.001250 0.000030 0.000600 0.000081 0.677024 0.000738 0.000038
S5 0.977299 S5 S5 6.466363 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK1/DSC_0264_01.JPG 0.000214 0.000053 0.000019 0.011247 0.000186 0.000142 0.001130 0.000056 0.000014 0.000051 0.000029 0.000233 0.074384 0.000661 0.000083 0.000103 0.903509 0.000353 0.006239 0.000860 0.000436
S1 0.814970 S1 S1 3.515340 4.315214 4.315214 1 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0769.JPG 0.288970 0.018086 0.016372 0.001957 0.118431 0.017867 0.004192 0.008383 0.009479 0.004239 0.084070 0.144513 0.015570 0.013502 0.016804 0.004992 0.037147 0.001677 0.012339 0.017610 0.163798
S10 0.931791 S10 S10 5.906770 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0301.JPG 0.008079 0.819016 0.015188 0.002542 0.007446 0.053808 0.007236 0.006966 0.002264 0.005175 0.000575 0.000679 0.006226 0.000963 0.003734 0.017195 0.022063 0.002213 0.000369 0.011897 0.006366
S7 0.694532 S14 S17 2.435597 4.315214 4.315214 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM3/DSC_0166_01.JPG 0.015972 0.005343 0.006798 0.006143 0.006695 0.423034 0.047711 0.003055 0.099261 0.039257 0.027357 0.053112 0.007524 0.005514 0.020433 0.003532 0.003316 0.013319 0.190838 0.007037 0.014748
S12 0.748690 S1 S1 5.629952 4.315214 4.315214 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK1/DSC_0204.JPG 0.655829 0.005620 0.000888 0.099686 0.007516 0.044762 0.002925 0.000772 0.001231 0.000414 0.002197 0.003020 0.001724 0.023591 0.004754 0.003077 0.067632 0.018909 0.003290 0.003611 0.048550
S5 0.480241 S5 S5 3.394629 4.315214 4.315214 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0025_01.JPG 0.062715 0.049821 0.023023 0.005443 0.008998 0.004161 0.004283 0.001394 0.002024 0.000613 0.043543 0.006995 0.015532 0.006678 0.041305 0.048380 0.280861 0.022946 0.006631 0.010822 0.353834
S7 0.842310 S18 S7 3.032345 4.315214 4.315214 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0979.JPG 0.000025 0.000003 0.000020 0.000091 0.000017 0.000155 0.000073 0.000005 0.000130 0.549119 0.000046 0.000141 0.000861 0.000083 0.000052 0.000004 0.000022 0.000013 0.449131 0.000006 0.000002
S7 0.401794 S3 S3 4.637862 4.315214 4.315214 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0772.JPG 0.069152 0.003809 0.007439 0.003607 0.007519 0.015725 0.008618 0.006559 0.107676 0.011456 0.137742 0.059321 0.056612 0.005669 0.208850 0.007380 0.028294 0.007242 0.096262 0.077754 0.073316
S2 0.730945 S18 S20 1.926832 4.315214 4.315214 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0973.JPG 0.003416 0.000316 0.000817 0.007632 0.002417 0.035937 0.134905 0.001351 0.002931 0.357040 0.012529 0.013700 0.234875 0.066769 0.004324 0.000376 0.000585 0.002943 0.112097 0.004063 0.000976
S10 0.944379 S10 S10 6.173071 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0201.JPG 0.009181 0.826756 0.010367 0.006079 0.005546 0.071398 0.003858 0.002836 0.005775 0.008562 0.000583 0.000888 0.004497 0.001278 0.003521 0.005474 0.009670 0.001958 0.000327 0.016449 0.004999
S1 0.669067 S19 S19 2.239477 4.315214 4.315214 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0868.JPG 0.093802 0.042191 0.009073 0.001118 0.022010 0.021111 0.005226 0.010225 0.005749 0.001653 0.222184 0.190104 0.001948 0.036699 0.002181 0.023105 0.152655 0.001615 0.016401 0.003481 0.137470
S7 0.899172 S7 S7 4.196320 4.315214 4.315214 1 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0646.JPG 0.006139 0.094626 0.002869 0.101909 0.031842 0.012701 0.006444 0.200923 0.009272 0.001471 0.006391 0.051831 0.003932 0.004094 0.010409 0.001097 0.100017 0.001533 0.331534 0.010323 0.010641
S1 0.630420 S19 S9 1.984140 4.315214 4.315214 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0848.JPG 0.128553 0.011161 0.004200 0.001352 0.073898 0.004999 0.002843 0.004223 0.005926 0.003805 0.194008 0.074932 0.029699 0.005295 0.023345 0.001608 0.025591 0.001888 0.005449 0.135029 0.262196
S17 0.981428 S17 S17 5.803953 4.315214 4.315214 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0947.JPG 0.010319 0.002248 0.004159 0.006653 0.012313 0.037133 0.006822 0.003940 0.723161 0.002275 0.015384 0.045425 0.002211 0.019482 0.002655 0.007168 0.007067 0.003149 0.074125 0.005140 0.009172
S10 0.833372 S8 S8 3.785737 4.315214 4.315214 1 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK4/DSC_0727_01.JPG 0.081559 0.071060 0.002464 0.116697 0.014049 0.081988 0.010665 0.001720 0.001381 0.000939 0.001825 0.005952 0.007954 0.002982 0.004685 0.004115 0.042459 0.016875 0.036985 0.484534 0.009112
S14 0.864819 S14 S14 5.273850 4.315214 4.315214 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0460_01.JPG 0.004963 0.001015 0.001153 0.006871 0.002885 0.692902 0.006679 0.000571 0.000932 0.227883 0.000763 0.001320 0.032553 0.007537 0.001174 0.000876 0.000598 0.000353 0.006586 0.001389 0.000997
S14 0.616294 S14 S14 3.766139 4.315214 4.315214 1 0 0 6.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0402_01.JPG 0.035822 0.002766 0.006351 0.030329 0.007298 0.562771 0.016054 0.002258 0.001820 0.070408 0.005045 0.005675 0.094973 0.009690 0.008425 0.000899 0.002674 0.004890 0.120665 0.007408 0.003778
S5 0.988956 S5 S5 6.939246 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK1/DSC_0260_01.JPG 0.000176 0.000010 0.000016 0.000811 0.000035 0.000049 0.002439 0.000035 0.000006 0.000018 0.000012 0.000986 0.003598 0.000170 0.000040 0.000071 0.988956 0.000095 0.002340 0.000026 0.000110
S1 0.928471 S1 S1 6.301641 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0595_01.JPG 0.846731 0.000411 0.000594 0.002152 0.005074 0.036026 0.001733 0.000354 0.001879 0.000179 0.010412 0.001144 0.001096 0.000598 0.000719 0.002408 0.010972 0.000621 0.073515 0.001382 0.001998
S7 0.951974 S7 S7 6.665339 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0442.JPG 0.000363 0.000059 0.000140 0.000113 0.000044 0.000048 0.000119 0.000879 0.000141 0.000388 0.000072 0.000202 0.000108 0.000077 0.044421 0.000087 0.000039 0.000017 0.951974 0.000669 0.000041
S10 0.973763 S10 S10 6.338774 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0280.JPG 0.002318 0.853384 0.008146 0.003567 0.003892 0.058609 0.006248 0.002623 0.001824 0.002842 0.000294 0.000325 0.002537 0.000522 0.002661 0.009362 0.026524 0.001497 0.000192 0.010563 0.002070
S3 0.998374 S3 S3 6.968830 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0289_01.JPG 0.000073 0.000228 0.000238 0.000039 0.000083 0.000025 0.000037 0.000015 0.000047 0.000021 0.000021 0.000033 0.000200 0.000013 0.998374 0.000043 0.000123 0.000014 0.000010 0.000173 0.000188
S3 0.922762 S3 S3 7.005313 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0018_01.JPG 0.063628 0.000175 0.000758 0.000077 0.000146 0.000246 0.000278 0.001282 0.002888 0.001150 0.001084 0.000703 0.000807 0.000086 0.922762 0.000052 0.000832 0.000139 0.001778 0.000373 0.000757
S1 0.681383 S19 S19 1.779925 4.315214 4.315214 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0872.JPG 0.102361 0.028105 0.004532 0.000752 0.026546 0.011835 0.003822 0.006944 0.013026 0.006530 0.226604 0.198250 0.002851 0.012109 0.010009 0.008969 0.233469 0.001629 0.020684 0.003295 0.077678
S7 0.554717 S14 S14 2.953949 4.315214 4.315214 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM3/DSC_0101_01.JPG 0.003181 0.001098 0.005325 0.008313 0.002822 0.260412 0.131622 0.002550 0.059501 0.201697 0.003372 0.031674 0.015163 0.003949 0.024812 0.002483 0.001635 0.009591 0.222192 0.005938 0.002670
S18 0.945596 S18 S18 4.479471 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0458.JPG 0.000042 0.000013 0.000061 0.000014 0.000021 0.010350 0.000029 0.000025 0.000044 0.945596 0.000134 0.000068 0.042168 0.001184 0.000140 0.000007 0.000003 0.000041 0.000022 0.000033 0.000006
S14 0.689929 S20 S20 2.714411 4.315214 4.315214 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0389_01.JPG 0.026402 0.000989 0.007655 0.063844 0.009223 0.190671 0.028126 0.002026 0.001465 0.119067 0.008064 0.009761 0.321040 0.036862 0.005531 0.002443 0.004193 0.005898 0.149113 0.004828 0.002801
S1 0.956265 S1 S1 7.142294 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0329.JPG 0.956265 0.000130 0.000468 0.000371 0.000393 0.000730 0.008138 0.001646 0.000228 0.004358 0.000717 0.001217 0.000081 0.002553 0.000253 0.001185 0.008703 0.000030 0.007021 0.003854 0.001658
S14 0.783845 S14 S14 5.884100 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S14/S14NM2/DSC_0307_01.JPG 0.002365 0.001077 0.001063 0.004786 0.001222 0.708617 0.017757 0.000300 0.000879 0.139370 0.002298 0.001184 0.068744 0.037568 0.000692 0.000497 0.000406 0.000283 0.009284 0.000771 0.000834
S1 0.636070 S1 S10 -0.008688 4.315214 4.315214 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK1/DSC_0589_01.JPG 0.236680 0.016012 0.027766 0.002623 0.172742 0.014559 0.003590 0.002785 0.005899 0.002154 0.035594 0.165565 0.012409 0.014959 0.009795 0.017000 0.080600 0.002975 0.009578 0.011615 0.155100
S1 0.999385 S1 S1 6.977806 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0109.JPG 0.999385 0.000013 0.000047 0.000020 0.000012 0.000005 0.000007 0.000005 0.000035 0.000005 0.000004 0.000006 0.000007 0.000011 0.000013 0.000005 0.000352 0.000004 0.000037 0.000019 0.000008
S7 0.685512 S18 S18 3.806231 4.315214 4.315214 1 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0258.JPG 0.003278 0.000168 0.000959 0.000965 0.000119 0.001083 0.000282 0.000098 0.003268 0.523997 0.000862 0.000357 0.038846 0.003806 0.000215 0.000075 0.000177 0.000056 0.420537 0.000792 0.000062
S5 0.861584 S5 S5 6.176552 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0671.JPG 0.044702 0.006900 0.001876 0.014955 0.035354 0.003502 0.000640 0.000509 0.000466 0.000094 0.000381 0.013825 0.001148 0.000710 0.039556 0.018357 0.782499 0.005523 0.000858 0.004495 0.023651
S6 0.893390 S6 S6 4.628097 4.315214 4.315214 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK1/DSC_0501_01.JPG 0.006041 0.024216 0.000593 0.092373 0.002259 0.000546 0.000240 0.000268 0.000468 0.000680 0.000199 0.000427 0.060320 0.001013 0.007435 0.001477 0.002299 0.796338 0.000603 0.000269 0.001936
S7 0.971426 S7 S7 6.937810 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0380.JPG 0.001563 0.000071 0.000179 0.000092 0.000094 0.000070 0.000337 0.002577 0.000478 0.004001 0.000187 0.000702 0.000164 0.000060 0.012435 0.000054 0.000081 0.000030 0.971426 0.005143 0.000256
S19 0.999911 S19 S19 6.982468 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0710.JPG 0.000016 0.000000 0.000001 0.000000 0.000000 0.000002 0.000000 0.000000 0.000004 0.000001 0.999911 0.000002 0.000024 0.000012 0.000002 0.000016 0.000002 0.000001 0.000002 0.000000 0.000003
S12 0.786975 S20 S20 4.207370 4.315214 4.315214 1 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0084.JPG 0.024129 0.037677 0.006577 0.110634 0.011771 0.009070 0.008449 0.001089 0.002971 0.008363 0.012791 0.006157 0.412976 0.022054 0.005940 0.002906 0.034838 0.010473 0.219158 0.028082 0.023896
S1 0.777990 S6 S6 3.848214 4.315214 4.315214 1 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0911.JPG 0.140527 0.075159 0.001782 0.002245 0.005148 0.001008 0.000335 0.001054 0.001596 0.000337 0.001624 0.001299 0.031710 0.002247 0.004646 0.248400 0.017576 0.380087 0.004327 0.007270 0.071624
S7 0.867001 S18 S18 3.534996 4.315214 4.315214 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0991.JPG 0.000033 0.000003 0.000019 0.000138 0.000016 0.000149 0.000087 0.000007 0.000175 0.552576 0.000058 0.000216 0.001023 0.000163 0.000073 0.000010 0.000023 0.000015 0.445208 0.000006 0.000003
S2 0.901803 S18 S1 -0.013585 4.315214 4.315214 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0437.JPG 0.001584 0.000093 0.000705 0.003080 0.000401 0.010899 0.002643 0.000295 0.000940 0.901803 0.000584 0.008072 0.021370 0.027093 0.000461 0.000189 0.000245 0.000579 0.018000 0.000834 0.000129
S7 0.937953 S7 S7 7.016220 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK1/DSC_0485_01.JPG 0.012007 0.000483 0.002602 0.000440 0.001939 0.001040 0.001570 0.000790 0.004967 0.002993 0.009315 0.008252 0.002618 0.000882 0.001058 0.000897 0.001245 0.000347 0.937953 0.004554 0.004048
S19 0.999904 S19 S19 6.982004 4.315214 4.315214 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0865.JPG 0.000008 0.000000 0.000002 0.000000 0.000003 0.000002 0.000001 0.000000 0.000013 0.000001 0.999904 0.000011 0.000002 0.000005 0.000002 0.000009 0.000010 0.000000 0.000011 0.000015 0.000001
S4 0.909798 S4 S4 5.020505 4.315214 4.315214 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S4/S4HD1/DSC_0294.JPG 0.001603 0.003280 0.000420 0.005037 0.004243 0.004516 0.000372 0.000273 0.000388 0.000085 0.001009 0.002283 0.016480 0.001477 0.003045 0.559686 0.029102 0.307738 0.000745 0.000343 0.057875
