CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S1 0.999843 S1 S1 7.102149 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0394.JPG 0.999843 0.000000 0.000002 0.000001 0.000087 0.000011 0.000002 0.000003 0.000001 0.000001 0.000019 0.000001 0.000002 0.000001 0.000003 0.000003 0.000006 0.000001 0.000010 0.000001 0.000001
S1 0.999928 S1 S1 7.102300 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0395.JPG 0.999928 0.000000 0.000001 0.000001 0.000022 0.000005 0.000001 0.000001 0.000001 0.000001 0.000017 0.000001 0.000002 0.000001 0.000002 0.000001 0.000003 0.000001 0.000008 0.000001 0.000001
S1 0.999970 S1 S1 7.103659 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0396.JPG 0.999970 0.000000 0.000000 0.000000 0.000011 0.000002 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000003 0.000000 0.000003 0.000000 0.000001
S1 0.999954 S1 S1 7.103864 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0397.JPG 0.999954 0.000000 0.000001 0.000000 0.000021 0.000003 0.000001 0.000001 0.000001 0.000001 0.000004 0.000001 0.000001 0.000000 0.000001 0.000001 0.000005 0.000001 0.000003 0.000000 0.000001
S1 0.999971 S1 S1 7.103713 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0398.JPG 0.999971 0.000000 0.000001 0.000001 0.000005 0.000002 0.000001 0.000001 0.000001 0.000000 0.000003 0.000001 0.000002 0.000000 0.000001 0.000001 0.000004 0.000001 0.000004 0.000000 0.000001
S1 0.999963 S1 S1 7.102468 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0399.JPG 0.999963 0.000000 0.000000 0.000000 0.000017 0.000002 0.000000 0.000001 0.000000 0.000000 0.000009 0.000000 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999930 S1 S1 7.104928 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0400.JPG 0.999930 0.000000 0.000001 0.000000 0.000048 0.000003 0.000001 0.000001 0.000000 0.000000 0.000006 0.000000 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000003 0.000000 0.000000
S1 0.999969 S1 S1 7.103658 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0401.JPG 0.999969 0.000000 0.000000 0.000000 0.000010 0.000002 0.000000 0.000001 0.000001 0.000000 0.000005 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000001 0.000005 0.000000 0.000000
S1 0.999980 S1 S1 7.103768 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0402.JPG 0.999980 0.000000 0.000000 0.000000 0.000006 0.000002 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999922 S1 S1 7.100535 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0403.JPG 0.999922 0.000000 0.000001 0.000000 0.000051 0.000003 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000004 0.000001 0.000007 0.000000 0.000000
S1 0.999974 S1 S1 7.103261 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0404.JPG 0.999974 0.000000 0.000000 0.000000 0.000005 0.000001 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000007 0.000000 0.000000
S1 0.999973 S1 S1 7.103401 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0405.JPG 0.999973 0.000000 0.000000 0.000000 0.000006 0.000004 0.000001 0.000001 0.000000 0.000000 0.000006 0.000001 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000003 0.000000 0.000001
S1 0.999962 S1 S1 7.102710 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0406.JPG 0.999962 0.000000 0.000000 0.000000 0.000017 0.000003 0.000001 0.000001 0.000000 0.000000 0.000005 0.000001 0.000000 0.000000 0.000001 0.000001 0.000002 0.000000 0.000004 0.000000 0.000000
S1 0.999979 S1 S1 7.103583 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0407.JPG 0.999979 0.000000 0.000000 0.000000 0.000003 0.000001 0.000001 0.000001 0.000000 0.000000 0.000004 0.000001 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000005 0.000000 0.000001
S1 0.999953 S1 S1 7.103530 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0408.JPG 0.999953 0.000000 0.000000 0.000000 0.000026 0.000002 0.000000 0.000001 0.000000 0.000000 0.000008 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000005 0.000000 0.000000
S1 0.999945 S1 S1 7.102305 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0409.JPG 0.999945 0.000000 0.000001 0.000000 0.000032 0.000002 0.000001 0.000001 0.000000 0.000000 0.000006 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000001 0.000004 0.000000 0.000000
S1 0.999964 S1 S1 7.103726 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0410.JPG 0.999964 0.000000 0.000001 0.000000 0.000012 0.000002 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000001 0.000007 0.000000 0.000000
S1 0.999985 S1 S1 7.103899 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0411.JPG 0.999985 0.000000 0.000000 0.000000 0.000003 0.000002 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000004 0.000000 0.000000
S1 0.999954 S1 S1 7.104278 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0412.JPG 0.999954 0.000000 0.000000 0.000000 0.000023 0.000002 0.000001 0.000001 0.000001 0.000000 0.000004 0.000000 0.000001 0.000000 0.000001 0.000001 0.000003 0.000000 0.000007 0.000000 0.000000
S1 0.999966 S1 S1 7.103856 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0413.JPG 0.999966 0.000000 0.000000 0.000000 0.000005 0.000002 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000001 0.000014 0.000000 0.000001
S1 0.999882 S1 S1 7.101389 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0414.JPG 0.999882 0.000000 0.000001 0.000000 0.000016 0.000029 0.000002 0.000002 0.000001 0.000001 0.000046 0.000001 0.000002 0.000001 0.000003 0.000002 0.000002 0.000001 0.000006 0.000000 0.000001
S1 0.999908 S1 S1 7.103153 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0415.JPG 0.999908 0.000000 0.000001 0.000000 0.000047 0.000006 0.000001 0.000002 0.000001 0.000001 0.000010 0.000001 0.000001 0.000000 0.000002 0.000001 0.000004 0.000001 0.000011 0.000000 0.000001
S1 0.999966 S1 S1 7.103279 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0416.JPG 0.999966 0.000000 0.000000 0.000000 0.000010 0.000002 0.000001 0.000001 0.000000 0.000000 0.000008 0.000001 0.000001 0.000000 0.000001 0.000001 0.000002 0.000000 0.000005 0.000000 0.000001
S1 0.999969 S1 S1 7.103531 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0417.JPG 0.999969 0.000000 0.000001 0.000000 0.000006 0.000002 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000002 0.000001 0.000001 0.000000 0.000003 0.000001 0.000005 0.000000 0.000001
S1 0.999969 S1 S1 7.103721 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0418.JPG 0.999969 0.000000 0.000000 0.000000 0.000009 0.000002 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000001 0.000004 0.000001 0.000003 0.000000 0.000001
S1 0.999974 S1 S1 7.103883 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0419.JPG 0.999974 0.000000 0.000001 0.000000 0.000005 0.000002 0.000001 0.000001 0.000001 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000005 0.000000 0.000001
S1 0.999977 S1 S1 7.103189 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0420.JPG 0.999977 0.000000 0.000000 0.000000 0.000008 0.000002 0.000000 0.000000 0.000000 0.000000 0.000007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999970 S1 S1 7.104279 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0421.JPG 0.999970 0.000000 0.000000 0.000000 0.000016 0.000001 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000000 0.000002 0.000000 0.000000
S1 0.999982 S1 S1 7.103825 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0422.JPG 0.999982 0.000000 0.000000 0.000000 0.000006 0.000001 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000003 0.000000 0.000000
S1 0.999984 S1 S1 7.103704 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0423.JPG 0.999984 0.000000 0.000000 0.000000 0.000004 0.000002 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999949 S1 S1 7.103483 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0424.JPG 0.999949 0.000000 0.000000 0.000000 0.000032 0.000002 0.000000 0.000001 0.000000 0.000000 0.000005 0.000000 0.000001 0.000000 0.000001 0.000001 0.000003 0.000000 0.000004 0.000000 0.000000
S1 0.999985 S1 S1 7.103797 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0425.JPG 0.999985 0.000000 0.000000 0.000000 0.000004 0.000001 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999936 S1 S1 7.102703 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0426.JPG 0.999936 0.000000 0.000001 0.000000 0.000014 0.000009 0.000001 0.000001 0.000001 0.000001 0.000018 0.000001 0.000002 0.000000 0.000002 0.000001 0.000003 0.000001 0.000004 0.000001 0.000003
S1 0.999972 S1 S1 7.103926 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0427.JPG 0.999972 0.000000 0.000000 0.000000 0.000008 0.000002 0.000001 0.000001 0.000000 0.000000 0.000004 0.000001 0.000000 0.000000 0.000001 0.000001 0.000002 0.000000 0.000005 0.000000 0.000000
S1 0.999983 S1 S1 7.103660 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0428.JPG 0.999983 0.000000 0.000000 0.000000 0.000003 0.000001 0.000001 0.000000 0.000000 0.000000 0.000004 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000004 0.000000 0.000000
S1 0.999983 S1 S1 7.103786 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0429.JPG 0.999983 0.000000 0.000000 0.000000 0.000003 0.000002 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999974 S1 S1 7.104113 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0430.JPG 0.999974 0.000000 0.000000 0.000000 0.000012 0.000001 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000000 0.000002 0.000000 0.000000
S1 0.999983 S1 S1 7.103987 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0431.JPG 0.999983 0.000000 0.000000 0.000000 0.000004 0.000001 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000003 0.000000 0.000000
S1 0.999985 S1 S1 7.103786 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0432.JPG 0.999985 0.000000 0.000000 0.000000 0.000004 0.000002 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999943 S1 S1 7.103941 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0433.JPG 0.999943 0.000000 0.000001 0.000000 0.000028 0.000002 0.000001 0.000001 0.000001 0.000001 0.000006 0.000001 0.000001 0.000000 0.000001 0.000001 0.000004 0.000001 0.000009 0.000000 0.000001
S1 0.999968 S1 S1 7.103323 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0434.JPG 0.999968 0.000000 0.000000 0.000000 0.000008 0.000001 0.000001 0.000001 0.000000 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000000 0.000006 0.000000 0.000001
S1 0.999976 S1 S1 7.103700 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0435.JPG 0.999976 0.000000 0.000000 0.000000 0.000008 0.000002 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000003 0.000000 0.000000
S1 0.999952 S1 S1 7.103699 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0436.JPG 0.999952 0.000000 0.000001 0.000000 0.000017 0.000003 0.000001 0.000001 0.000000 0.000000 0.000011 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000004 0.000000 0.000001
S1 0.999943 S1 S1 7.102530 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0437.JPG 0.999943 0.000000 0.000001 0.000000 0.000014 0.000003 0.000002 0.000001 0.000001 0.000000 0.000018 0.000001 0.000001 0.000000 0.000002 0.000001 0.000003 0.000001 0.000006 0.000000 0.000001
S1 0.999868 S1 S1 7.099492 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0438.JPG 0.999868 0.000000 0.000001 0.000000 0.000019 0.000017 0.000003 0.000002 0.000001 0.000001 0.000062 0.000001 0.000002 0.000001 0.000004 0.000003 0.000003 0.000001 0.000008 0.000000 0.000002
S1 0.999972 S1 S1 7.103402 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0439.JPG 0.999972 0.000000 0.000000 0.000000 0.000007 0.000001 0.000001 0.000001 0.000000 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000001 0.000004 0.000000 0.000003 0.000000 0.000001
S1 0.999976 S1 S1 7.103737 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0440.JPG 0.999976 0.000000 0.000000 0.000000 0.000003 0.000001 0.000001 0.000001 0.000000 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001 0.000001 0.000004 0.000000 0.000005 0.000000 0.000001
S1 0.999977 S1 S1 7.103797 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0441.JPG 0.999977 0.000000 0.000000 0.000000 0.000005 0.000002 0.000000 0.000001 0.000000 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001 0.000000 0.000003 0.000001 0.000002 0.000000 0.000001
S1 0.999963 S1 S1 7.104253 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0442.JPG 0.999963 0.000000 0.000000 0.000000 0.000018 0.000002 0.000001 0.000001 0.000000 0.000000 0.000006 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000001 0.000003 0.000000 0.000000
S1 0.999967 S1 S1 7.103609 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0443.JPG 0.999967 0.000000 0.000000 0.000000 0.000013 0.000001 0.000001 0.000000 0.000000 0.000000 0.000007 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000001 0.000004 0.000000 0.000001
S1 0.999961 S1 S1 7.102877 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0444.JPG 0.999961 0.000000 0.000000 0.000000 0.000017 0.000001 0.000000 0.000001 0.000000 0.000000 0.000011 0.000000 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999963 S1 S1 7.102709 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0445.JPG 0.999963 0.000000 0.000000 0.000000 0.000018 0.000002 0.000001 0.000001 0.000000 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000002 0.000000 0.000004 0.000000 0.000000
S1 0.999978 S1 S1 7.103521 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0446.JPG 0.999978 0.000000 0.000000 0.000000 0.000006 0.000001 0.000001 0.000000 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000000 0.000005 0.000000 0.000000
S1 0.999974 S1 S1 7.103690 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0447.JPG 0.999974 0.000000 0.000000 0.000000 0.000012 0.000002 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
S1 0.999974 S1 S1 7.103359 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0448.JPG 0.999974 0.000000 0.000000 0.000000 0.000007 0.000002 0.000001 0.000001 0.000000 0.000000 0.000005 0.000001 0.000000 0.000000 0.000001 0.000001 0.000002 0.000000 0.000004 0.000000 0.000000
S1 0.999971 S1 S1 7.103523 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0449.JPG 0.999971 0.000000 0.000001 0.000001 0.000004 0.000002 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000006 0.000000 0.000001
S1 0.999975 S1 S1 7.103461 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0450.JPG 0.999975 0.000000 0.000000 0.000000 0.000004 0.000003 0.000001 0.000001 0.000000 0.000000 0.000007 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000003 0.000000 0.000001
S1 0.999951 S1 S1 7.104587 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0451.JPG 0.999951 0.000000 0.000000 0.000000 0.000031 0.000003 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000001 0.000002 0.000000 0.000000
S1 0.999962 S1 S1 7.103466 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0452.JPG 0.999962 0.000000 0.000001 0.000001 0.000007 0.000003 0.000001 0.000001 0.000001 0.000000 0.000004 0.000000 0.000002 0.000001 0.000001 0.000001 0.000003 0.000002 0.000008 0.000001 0.000001
S1 0.999979 S1 S1 7.103670 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0453.JPG 0.999979 0.000000 0.000000 0.000000 0.000006 0.000002 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000001
S1 0.999952 S1 S1 7.102090 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0454.JPG 0.999952 0.000000 0.000000 0.000000 0.000026 0.000003 0.000001 0.000001 0.000000 0.000000 0.000004 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000000 0.000006 0.000000 0.000000
S1 0.999963 S1 S1 7.103181 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0455.JPG 0.999963 0.000000 0.000000 0.000000 0.000004 0.000002 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000001 0.000017 0.000000 0.000001
S1 0.999982 S1 S1 7.103618 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0456.JPG 0.999982 0.000000 0.000000 0.000000 0.000003 0.000002 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000006 0.000000 0.000000
S1 0.999855 S1 S1 7.100639 4.122648 4.122648 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0457.JPG 0.999855 0.000000 0.000002 0.000001 0.000074 0.000011 0.000002 0.000002 0.000001 0.000001 0.000019 0.000001 0.000003 0.000001 0.000003 0.000003 0.000005 0.000002 0.000012 0.000001 0.000001
