CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S1 0.918791 S1 S1 2.048245 4.286260 4.286260 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0970.JPG 0.363843 0.083858 0.002192 0.000835 0.004648 0.009710 0.000755 0.023311 0.124070 0.005822 0.010575 0.002518 0.002253 0.001207 0.004348 0.001659 0.110527 0.004845 0.003117 0.001615 0.238293
S14 0.993703 S14 S14 6.923641 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0807.JPG 0.000107 0.000029 0.000025 0.000076 0.000050 0.993703 0.000125 0.000053 0.000076 0.004460 0.000028 0.000082 0.000040 0.000009 0.000833 0.000023 0.000081 0.000128 0.000042 0.000022 0.000008
S14 0.980062 S14 S14 6.866451 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0714.JPG 0.000312 0.000011 0.000157 0.000761 0.000078 0.980062 0.002361 0.000178 0.000120 0.014592 0.000055 0.000264 0.000261 0.000015 0.000072 0.000039 0.000073 0.000106 0.000051 0.000381 0.000050
S3 0.999781 S3 S3 6.947378 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0994.JPG 0.000001 0.000004 0.000007 0.000001 0.000002 0.000003 0.000005 0.000126 0.000003 0.000001 0.000001 0.000010 0.000001 0.000001 0.999781 0.000003 0.000016 0.000001 0.000001 0.000015 0.000018
S10 0.419070 S12 S14 1.490294 4.286260 4.286260 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0934.JPG 0.149708 0.059792 0.063126 0.200976 0.025977 0.075684 0.010474 0.016647 0.008573 0.009592 0.002545 0.005063 0.016291 0.035804 0.007590 0.170026 0.040948 0.017157 0.035779 0.027376 0.020874
S7 0.667786 S7 S14 2.049677 4.286260 4.286260 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM3/DSC_0049_01.JPG 0.046673 0.001384 0.009265 0.003679 0.008210 0.227202 0.006715 0.008225 0.109917 0.103613 0.017539 0.032265 0.009611 0.008064 0.027303 0.001506 0.006613 0.013320 0.354167 0.003290 0.001440
S14 0.718644 S14 S14 4.925623 4.286260 4.286260 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S14/S14NM2/DSC_0235_01.JPG 0.002503 0.000470 0.002705 0.005664 0.002839 0.515349 0.022166 0.012090 0.003234 0.234973 0.005974 0.091493 0.037421 0.002474 0.002958 0.000802 0.008866 0.001181 0.044376 0.001430 0.001034
S19 0.999764 S19 S19 6.947662 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0082_01.JPG 0.000001 0.000000 0.000000 0.000000 0.000001 0.000002 0.000001 0.000003 0.000001 0.000002 0.999764 0.000050 0.000002 0.000014 0.000000 0.000002 0.000153 0.000000 0.000001 0.000000 0.000003
S1 0.998414 S1 S1 6.952901 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK4/DSC_0053_01.JPG 0.998414 0.000004 0.000008 0.000003 0.000008 0.001262 0.000009 0.000004 0.000006 0.000001 0.000020 0.000002 0.000002 0.000004 0.000009 0.000014 0.000085 0.000010 0.000045 0.000021 0.000069
S3 0.999880 S3 S3 6.947742 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0001_01.JPG 0.000000 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000094 0.000001 0.000000 0.000000 0.000003 0.000000 0.000000 0.999880 0.000000 0.000003 0.000000 0.000000 0.000003 0.000008
S13 0.984816 S13 S13 6.879594 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S13/S13MK1/DSC_0574_01.JPG 0.000117 0.000901 0.006320 0.000034 0.984816 0.000884 0.000165 0.000358 0.000340 0.000010 0.000114 0.000049 0.000090 0.000020 0.000785 0.000112 0.001954 0.000070 0.000193 0.002257 0.000409
S3 0.744608 S2 S3 2.346415 4.286260 4.286260 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0468_01.JPG 0.003992 0.001843 0.004574 0.000866 0.001608 0.001241 0.000705 0.000656 0.000668 0.116976 0.002331 0.326771 0.094829 0.032788 0.351704 0.000417 0.001485 0.000942 0.000860 0.053866 0.000878
S6 0.990994 S6 S6 6.903155 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK2/DSC_0498.JPG 0.000108 0.000034 0.000025 0.000173 0.000085 0.000029 0.000025 0.000041 0.000008 0.000004 0.000052 0.000584 0.000586 0.000014 0.000040 0.000295 0.001890 0.990994 0.004850 0.000009 0.000154
S3 0.999981 S3 S3 6.948325 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0762.JPG 0.000000 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000002 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.999981 0.000001 0.000001 0.000000 0.000000 0.000004 0.000002
S4 0.892857 S4 S4 7.077647 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S4/S4HD1/DSC_0263.JPG 0.014412 0.003242 0.001056 0.001694 0.001939 0.001037 0.000173 0.000515 0.000278 0.000039 0.001741 0.002484 0.005262 0.000630 0.001089 0.892857 0.029294 0.039531 0.001456 0.000251 0.001021
S3 0.998933 S3 S3 6.942849 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0943.JPG 0.000002 0.000011 0.000016 0.000001 0.000004 0.000003 0.000019 0.000905 0.000002 0.000002 0.000000 0.000010 0.000003 0.000003 0.998933 0.000007 0.000017 0.000002 0.000001 0.000026 0.000033
S3 0.999992 S3 S3 6.948371 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0041_01.JPG 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000001 0.000000 0.000000 0.999992 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.676664 S16 S1 1.337978 4.286260 4.286260 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0372.JPG 0.194724 0.017007 0.019353 0.000915 0.023034 0.015056 0.009068 0.241775 0.080897 0.025180 0.005714 0.000707 0.003478 0.002371 0.014954 0.083536 0.019824 0.001904 0.001029 0.012571 0.226905
S3 0.955345 S3 S3 6.949860 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK4/DSC_0278_01.JPG 0.003686 0.000675 0.008059 0.000290 0.005590 0.012943 0.000328 0.001127 0.000441 0.000081 0.000636 0.000949 0.000897 0.000368 0.955345 0.001270 0.004972 0.001064 0.000428 0.000724 0.000129
S4 0.973038 S4 S4 6.883455 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0533.JPG 0.000477 0.003871 0.001477 0.001094 0.001013 0.003892 0.000491 0.000626 0.001589 0.000039 0.000524 0.000454 0.000687 0.001794 0.001367 0.973038 0.002669 0.001764 0.001959 0.000781 0.000396
S11 0.872573 S11 S11 6.952751 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0343.JPG 0.008898 0.021442 0.872573 0.000312 0.001940 0.002086 0.003656 0.003074 0.000698 0.000081 0.000200 0.000290 0.000459 0.000486 0.074253 0.000924 0.001576 0.000371 0.000563 0.005028 0.001090
S7 0.777596 S16 S7 2.230834 4.286260 4.286260 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0696.JPG 0.013514 0.047960 0.006076 0.008521 0.038051 0.016157 0.006717 0.477339 0.039178 0.002977 0.016818 0.023970 0.002839 0.002606 0.020915 0.001200 0.016658 0.001247 0.216445 0.006971 0.033840
S16 0.982854 S16 S16 6.884462 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0364.JPG 0.000327 0.000284 0.004409 0.000301 0.000448 0.000426 0.001771 0.982854 0.001021 0.000591 0.000404 0.002411 0.000110 0.000419 0.001983 0.000274 0.000592 0.000456 0.000360 0.000304 0.000255
S1 0.887157 S6 S6 4.299803 4.286260 4.286260 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0239.JPG 0.029806 0.067642 0.006228 0.003692 0.016830 0.008564 0.000641 0.001265 0.002982 0.000257 0.001203 0.000519 0.022067 0.012270 0.012503 0.028625 0.065473 0.534669 0.000919 0.004408 0.179437
S5 0.683275 S5 S9 1.742886 4.286260 4.286260 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK2/DSC_0518.JPG 0.009239 0.009394 0.005957 0.003591 0.012539 0.156622 0.033068 0.007472 0.024552 0.093689 0.008792 0.000903 0.000971 0.004204 0.002735 0.002247 0.446706 0.001785 0.001462 0.055178 0.118893
S1 0.612041 S6 S4 1.940784 4.286260 4.286260 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0284.JPG 0.025213 0.091585 0.003715 0.006222 0.018071 0.006061 0.000736 0.001121 0.004431 0.000294 0.001813 0.000835 0.102201 0.024627 0.008675 0.188977 0.043582 0.408667 0.000968 0.003828 0.058376
S7 0.839851 S1 S19 2.341599 4.286260 4.286260 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0676.JPG 0.368946 0.000555 0.002007 0.000266 0.002389 0.001809 0.001591 0.000865 0.121438 0.016660 0.144299 0.003301 0.000864 0.000307 0.107987 0.000199 0.002052 0.001378 0.219116 0.003114 0.000857
S4 0.790480 S4 S4 6.040009 4.286260 4.286260 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0456.JPG 0.011341 0.005609 0.002254 0.001619 0.004511 0.006002 0.000527 0.001640 0.001665 0.000526 0.003579 0.003841 0.017159 0.002294 0.005013 0.724843 0.054169 0.143637 0.001635 0.001370 0.006766
S7 0.971556 S18 S18 3.763335 4.286260 4.286260 1 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0294.JPG 0.000177 0.000078 0.000288 0.000481 0.000237 0.000740 0.000220 0.000090 0.000677 0.591340 0.001826 0.058965 0.005671 0.067202 0.000165 0.000060 0.000413 0.000151 0.268872 0.002218 0.000129
S3 0.999804 S3 S3 6.947813 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0013_01.JPG 0.000001 0.000001 0.000002 0.000001 0.000005 0.000002 0.000003 0.000103 0.000004 0.000001 0.000001 0.000015 0.000001 0.000001 0.999804 0.000001 0.000023 0.000002 0.000005 0.000011 0.000012
S7 0.803187 S1 S7 2.439026 4.286260 4.286260 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0713.JPG 0.407542 0.005855 0.002832 0.001094 0.011159 0.012287 0.002816 0.002729 0.097273 0.043199 0.075217 0.029672 0.007213 0.000827 0.028857 0.017545 0.006128 0.009307 0.223404 0.011844 0.003201
S1 0.999960 S1 S1 6.948268 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0597_01.JPG 0.999960 0.000000 0.000001 0.000000 0.000002 0.000003 0.000000 0.000001 0.000002 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000021 0.000001 0.000004
S12 0.845394 S1 S19 1.348027 4.286260 4.286260 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK1/DSC_0321.JPG 0.372280 0.008682 0.004891 0.229792 0.006208 0.012084 0.017192 0.000669 0.001717 0.000601 0.136321 0.001213 0.007939 0.102505 0.003067 0.004145 0.052710 0.007311 0.005398 0.013218 0.012056
S3 0.999358 S3 S3 6.945619 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0995.JPG 0.000003 0.000001 0.000001 0.000002 0.000005 0.000008 0.000010 0.000009 0.000012 0.000455 0.000006 0.000044 0.000016 0.000004 0.999358 0.000000 0.000005 0.000009 0.000022 0.000004 0.000025
S3 0.999997 S3 S3 6.948389 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0045_01.JPG 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999997 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000
S5 0.889174 S5 S5 6.793087 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S5/S5NM4/DSC_0752.JPG 0.004147 0.000998 0.001355 0.000415 0.087904 0.000208 0.000146 0.000681 0.000125 0.000013 0.000193 0.000071 0.000395 0.000168 0.000345 0.002384 0.889174 0.000341 0.000437 0.000227 0.010273
S1 0.924842 S1 S1 6.051109 4.286260 4.286260 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1NM2/DSC_0814.JPG 0.797755 0.000235 0.000195 0.001703 0.002065 0.133246 0.000353 0.000628 0.004241 0.001198 0.005757 0.000219 0.000989 0.000178 0.000211 0.000311 0.000836 0.000355 0.007593 0.000536 0.041394
S1 0.339283 S12 S10 0.416566 4.286260 4.286260 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0102.JPG 0.155005 0.025755 0.023936 0.231563 0.014164 0.155040 0.030404 0.009739 0.011614 0.065980 0.005890 0.011039 0.010113 0.019269 0.019762 0.010193 0.025005 0.010161 0.116494 0.025804 0.023071
S3 0.999550 S3 S3 6.946808 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0011_01.JPG 0.000006 0.000001 0.000003 0.000002 0.000012 0.000017 0.000021 0.000014 0.000023 0.000150 0.000012 0.000059 0.000020 0.000007 0.999550 0.000001 0.000005 0.000012 0.000044 0.000007 0.000032
S7 0.889370 S18 S18 5.867413 4.286260 4.286260 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD1/DSC_0221.JPG 0.000031 0.000049 0.000190 0.000824 0.000268 0.000454 0.000175 0.000084 0.001257 0.763299 0.001618 0.004419 0.001366 0.010225 0.001244 0.000037 0.000114 0.000153 0.213702 0.000415 0.000077
S10 0.684013 S3 S8 1.150251 4.286260 4.286260 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0108.JPG 0.082916 0.005368 0.029413 0.067196 0.044554 0.238283 0.013956 0.003631 0.005108 0.005518 0.003859 0.007202 0.006815 0.003953 0.296763 0.002700 0.011453 0.014592 0.045455 0.104455 0.006810
S7 0.722115 S16 S16 5.130737 4.286260 4.286260 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0667.JPG 0.006290 0.048739 0.004298 0.002340 0.014009 0.004492 0.002456 0.622889 0.023323 0.000901 0.008813 0.055878 0.002927 0.001146 0.009465 0.000469 0.004886 0.001018 0.166345 0.004729 0.014587
S2 0.608158 S2 S2 3.791859 4.286260 4.286260 1 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S2/S2HD1/DSC_0072.JPG 0.001776 0.002012 0.010050 0.091355 0.004518 0.012218 0.076687 0.004589 0.002232 0.025892 0.002497 0.440643 0.079072 0.035700 0.047815 0.001384 0.001624 0.004097 0.098501 0.054276 0.003063
S11 0.999970 S11 S11 6.948329 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0176_01.JPG 0.000000 0.000000 0.999970 0.000000 0.000000 0.000000 0.000008 0.000002 0.000001 0.000003 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000009 0.000000 0.000000 0.000002 0.000000
S2 0.999998 S2 S2 6.948395 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0453.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S10 0.539076 S3 S14 0.628589 4.286260 4.286260 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0200.JPG 0.021291 0.011262 0.013501 0.029603 0.006490 0.181444 0.027080 0.005007 0.004587 0.002972 0.001316 0.066390 0.018329 0.004584 0.240478 0.001712 0.008118 0.006489 0.033839 0.294611 0.020899
S18 0.990724 S18 S18 6.907409 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0398.JPG 0.000009 0.000009 0.000062 0.000070 0.000039 0.001575 0.000086 0.000013 0.000032 0.990724 0.000027 0.001490 0.000542 0.005116 0.000105 0.000006 0.000018 0.000023 0.000014 0.000036 0.000004
S7 0.970447 S7 S7 5.988073 4.286260 4.286260 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0888.JPG 0.000010 0.000002 0.000019 0.000089 0.000032 0.000204 0.000207 0.000056 0.000635 0.102214 0.000171 0.022200 0.000045 0.000038 0.000126 0.000005 0.000210 0.000014 0.873709 0.000011 0.000004
S4 0.866041 S4 S4 3.806937 4.286260 4.286260 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0346.JPG 0.104144 0.004066 0.002783 0.003300 0.009776 0.003877 0.000493 0.001653 0.003795 0.000885 0.012350 0.005959 0.019769 0.003451 0.008891 0.453915 0.029134 0.313581 0.004331 0.001205 0.012641
S7 0.865750 S1 S1 2.606884 4.286260 4.286260 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0951.JPG 0.406892 0.003738 0.003791 0.001424 0.032617 0.009353 0.005998 0.007421 0.188689 0.008784 0.104984 0.001877 0.002262 0.003442 0.005993 0.003307 0.132148 0.005101 0.064334 0.003119 0.004726
S11 0.998697 S11 S11 6.942312 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0163_01.JPG 0.000026 0.000004 0.998697 0.000002 0.000017 0.000017 0.000163 0.000371 0.000106 0.000018 0.000001 0.000024 0.000002 0.000018 0.000162 0.000017 0.000088 0.000007 0.000023 0.000103 0.000134
S7 0.888000 S18 S18 4.386537 4.286260 4.286260 1 1 1 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD1/DSC_0210.JPG 0.000057 0.000020 0.000260 0.000434 0.000223 0.000146 0.000072 0.000084 0.002655 0.561507 0.005253 0.004149 0.000413 0.012681 0.002035 0.000055 0.000174 0.000157 0.406880 0.002692 0.000052
S1 0.850201 S1 S1 3.746254 4.286260 4.286260 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0381.JPG 0.535129 0.000949 0.000899 0.002833 0.005270 0.011960 0.002066 0.001495 0.002439 0.017742 0.002816 0.003226 0.003231 0.005162 0.002092 0.001700 0.006539 0.001561 0.304928 0.072346 0.015618
S1 0.886136 S1 S1 2.769693 4.286260 4.286260 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0949.JPG 0.351845 0.093171 0.001693 0.001170 0.005154 0.008099 0.000882 0.024214 0.084865 0.007289 0.018790 0.001873 0.001978 0.001243 0.002847 0.001667 0.111314 0.002300 0.002568 0.001594 0.275444
S10 0.557089 S14 S8 1.750780 4.286260 4.286260 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK4/DSC_0725_01.JPG 0.163994 0.053489 0.011182 0.058200 0.026957 0.271978 0.011034 0.004023 0.006020 0.001528 0.002532 0.007781 0.005464 0.011185 0.017793 0.007590 0.059130 0.013765 0.030140 0.205846 0.030367
S1 0.591787 S1 S9 2.386297 4.286260 4.286260 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0364.JPG 0.257345 0.026186 0.007116 0.000590 0.022972 0.032140 0.009277 0.129617 0.098950 0.014980 0.015306 0.001367 0.003949 0.001860 0.015780 0.045181 0.029182 0.001589 0.001271 0.014601 0.270743
S7 0.555046 S7 S7 4.328441 4.286260 4.286260 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0686.JPG 0.369046 0.004199 0.003480 0.001583 0.009312 0.010935 0.002372 0.002391 0.048605 0.010367 0.017930 0.011215 0.003118 0.000783 0.042273 0.011254 0.000814 0.010327 0.426833 0.010195 0.002968
S6 0.932175 S6 S6 7.084554 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK2/DSC_0444.JPG 0.000490 0.000103 0.000116 0.000776 0.000320 0.000132 0.000153 0.000440 0.000027 0.000016 0.000165 0.007589 0.002650 0.000080 0.000154 0.001619 0.009464 0.932175 0.042879 0.000053 0.000597
S3 0.999516 S3 S3 6.945681 4.286260 4.286260 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD2/DSC_0959.JPG 0.000004 0.000004 0.000185 0.000006 0.000066 0.000022 0.000004 0.000008 0.000016 0.000006 0.000027 0.000034 0.000006 0.000003 0.999516 0.000006 0.000017 0.000008 0.000045 0.000009 0.000009
S14 0.563236 S4 S6 3.034984 4.286260 4.286260 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S14/S14HD1/DSC_0627_01.JPG 0.001284 0.009897 0.000818 0.004820 0.007504 0.012105 0.000973 0.000689 0.000909 0.000351 0.001800 0.097373 0.100986 0.096046 0.010492 0.215073 0.100388 0.322693 0.010996 0.000722 0.004083
S12 0.745772 S12 S12 3.162948 4.286260 4.286260 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S12/S12NM2/DSC_0869.JPG 0.000498 0.012029 0.000851 0.358236 0.004042 0.042049 0.000444 0.000909 0.120848 0.226911 0.001798 0.004533 0.045099 0.045362 0.001844 0.003035 0.003009 0.068126 0.000290 0.000375 0.059712
S14 0.854383 S14 S14 4.978216 4.286260 4.286260 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S14/S14NM2/DSC_0262.JPG 0.001940 0.000302 0.004141 0.004338 0.003666 0.645142 0.015141 0.023964 0.002090 0.146149 0.003118 0.092520 0.023359 0.002174 0.001921 0.001160 0.019427 0.001095 0.006273 0.000902 0.001179
