CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S3 0.951759 S3 S3 6.994074 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0759.JPG 0.000093 0.001103 0.000923 0.000570 0.003894 0.000237 0.000265 0.002463 0.000424 0.000309 0.000264 0.008161 0.000953 0.000208 0.951759 0.000689 0.003068 0.001064 0.017629 0.001036 0.004888
S4 0.924969 S4 S4 6.249377 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S4/S4NM2/DSC_0555.JPG 0.000610 0.007361 0.000653 0.018649 0.001731 0.000143 0.000483 0.000917 0.000400 0.001316 0.000452 0.002265 0.017247 0.011124 0.002182 0.844755 0.019139 0.009005 0.059513 0.000453 0.001603
S16 0.999076 S16 S16 6.974636 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0434.JPG 0.000011 0.000337 0.000002 0.000002 0.000010 0.000007 0.000005 0.999076 0.000003 0.000000 0.000001 0.000279 0.000003 0.000004 0.000052 0.000019 0.000120 0.000001 0.000038 0.000004 0.000029
S3 0.999436 S3 S3 6.974922 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK4/DSC_0292_01.JPG 0.000008 0.000030 0.000288 0.000012 0.000023 0.000012 0.000005 0.000005 0.000008 0.000006 0.000022 0.000010 0.000018 0.000006 0.999436 0.000006 0.000033 0.000032 0.000010 0.000017 0.000012
S1 0.827485 S7 S1 3.499466 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0288.JPG 0.465444 0.000556 0.000515 0.003076 0.000951 0.001837 0.000779 0.000694 0.000728 0.004926 0.000713 0.000593 0.000737 0.024859 0.001057 0.002555 0.001334 0.000713 0.484055 0.000915 0.002964
S1 0.984296 S1 S1 6.972435 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0480.JPG 0.984296 0.000003 0.000002 0.000010 0.000029 0.007167 0.000102 0.000002 0.000026 0.000010 0.000046 0.000112 0.000008 0.000003 0.008092 0.000009 0.000004 0.000005 0.000044 0.000000 0.000032
S3 0.948853 S3 S3 6.925385 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0118_01.JPG 0.000038 0.007350 0.001512 0.000126 0.002898 0.000077 0.000163 0.002912 0.000220 0.000361 0.000088 0.026158 0.000264 0.000110 0.948853 0.000586 0.001560 0.000499 0.003372 0.001465 0.001391
S1 0.988164 S1 S1 6.982061 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0662_01.JPG 0.988164 0.000018 0.000018 0.000005 0.000060 0.010958 0.000027 0.000008 0.000068 0.000011 0.000127 0.000056 0.000015 0.000010 0.000084 0.000025 0.000028 0.000060 0.000224 0.000007 0.000026
S7 0.854266 S7 S7 7.692632 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK1/DSC_0438_01.JPG 0.004162 0.001439 0.008467 0.002953 0.002968 0.001971 0.004041 0.003011 0.003993 0.008772 0.004417 0.006739 0.006937 0.016241 0.012483 0.003438 0.029785 0.001432 0.854266 0.020418 0.002069
S1 0.861645 S6 S6 4.726657 4.170570 4.170570 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0884.JPG 0.014013 0.031788 0.000813 0.004354 0.011048 0.003564 0.000349 0.000369 0.000976 0.000407 0.000962 0.001473 0.010068 0.002404 0.002471 0.220763 0.020727 0.656669 0.004039 0.000820 0.011923
S1 0.422993 S6 S1 1.296349 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0350.JPG 0.131738 0.050496 0.004263 0.014657 0.043063 0.026679 0.001015 0.002835 0.014400 0.001239 0.009727 0.002372 0.055509 0.004362 0.059293 0.122101 0.037005 0.340472 0.006626 0.040775 0.031374
S7 0.936217 S7 S7 6.056930 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0013.JPG 0.000005 0.000003 0.000009 0.000075 0.000012 0.000077 0.000028 0.000021 0.000134 0.151728 0.000860 0.000153 0.000380 0.000284 0.000057 0.000018 0.000051 0.000021 0.846076 0.000004 0.000005
S5 0.992077 S5 S5 6.971156 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK1/DSC_0318_01.JPG 0.000055 0.000066 0.000007 0.004021 0.000031 0.000061 0.000054 0.000009 0.000005 0.000084 0.000005 0.000059 0.002942 0.000067 0.000006 0.000100 0.992077 0.000044 0.000258 0.000029 0.000020
S1 0.497343 S6 S4 3.043529 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0247.JPG 0.068065 0.089638 0.003562 0.012490 0.047298 0.019386 0.001083 0.001610 0.014326 0.001149 0.008043 0.002246 0.037424 0.003068 0.023257 0.094870 0.042223 0.474691 0.003029 0.014575 0.037969
S7 0.651704 S7 S14 1.226201 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0692.JPG 0.287799 0.004662 0.002768 0.000434 0.002393 0.148827 0.001200 0.001186 0.106795 0.001622 0.002865 0.009103 0.005870 0.004338 0.062197 0.044057 0.005507 0.003824 0.287834 0.013954 0.002765
S4 0.746065 S4 S4 4.671072 4.170570 4.170570 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0356.JPG 0.036922 0.003418 0.002359 0.003806 0.003967 0.005456 0.001296 0.001624 0.003401 0.004162 0.001466 0.011196 0.022585 0.019219 0.005009 0.539407 0.027350 0.277705 0.016545 0.001088 0.012020
S7 0.940463 S7 S1 -0.135625 4.170570 4.170570 0 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM3/DSC_0071_01.JPG 0.000133 0.000155 0.000499 0.000666 0.000169 0.301860 0.000263 0.000075 0.005179 0.007307 0.000736 0.000296 0.007920 0.001081 0.000526 0.000110 0.000264 0.000695 0.671768 0.000220 0.000076
S1 0.995366 S1 S1 6.974919 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0613_01.JPG 0.995366 0.000009 0.000010 0.000003 0.000077 0.003493 0.000018 0.000005 0.000051 0.000004 0.000067 0.000012 0.000012 0.000006 0.000084 0.000011 0.000021 0.000062 0.000567 0.000013 0.000110
S4 0.803220 S4 S4 5.698793 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0359.JPG 0.017013 0.002411 0.001650 0.003484 0.002455 0.004017 0.000596 0.000977 0.002670 0.005057 0.000941 0.005236 0.006402 0.026030 0.002711 0.689059 0.015159 0.195737 0.010284 0.001100 0.007010
S2 0.949143 S18 S1 -0.077067 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0454.JPG 0.000126 0.000034 0.000031 0.001895 0.000086 0.002882 0.123277 0.000251 0.000714 0.471202 0.010468 0.002771 0.149103 0.012289 0.000383 0.000648 0.000563 0.000193 0.222937 0.000049 0.000099
S1 0.659964 S1 S10 1.472915 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0903.JPG 0.326098 0.140645 0.071904 0.000927 0.018007 0.047053 0.001632 0.007180 0.005638 0.016786 0.021084 0.024656 0.001995 0.002790 0.001845 0.050539 0.117286 0.000798 0.009651 0.001987 0.131498
S17 0.988363 S17 S17 6.974860 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0917.JPG 0.000165 0.000013 0.000007 0.000095 0.000074 0.000061 0.000013 0.001360 0.988363 0.000756 0.000137 0.005136 0.000013 0.000182 0.000018 0.000151 0.000989 0.000019 0.001675 0.000053 0.000719
S1 0.998712 S1 S1 6.975088 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0588_01.JPG 0.998712 0.000004 0.000008 0.000002 0.000054 0.000515 0.000008 0.000005 0.000063 0.000007 0.000250 0.000013 0.000011 0.000005 0.000095 0.000022 0.000012 0.000057 0.000132 0.000004 0.000019
S10 0.269360 S4 S21 1.019941 4.170570 4.170570 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10NM2/DSC_0924.JPG 0.002972 0.107900 0.140764 0.021605 0.081200 0.001106 0.000982 0.001611 0.002121 0.014765 0.011050 0.011203 0.071881 0.206516 0.034478 0.094505 0.061430 0.013269 0.017488 0.011753 0.091400
S10 0.407856 S1 S12 1.631481 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0931.JPG 0.211623 0.017951 0.009227 0.204997 0.011549 0.003733 0.007074 0.008234 0.006870 0.002432 0.003902 0.015392 0.010577 0.103214 0.009245 0.158906 0.022517 0.033935 0.124786 0.008792 0.025045
S12 0.828551 S20 S20 7.624852 4.170570 4.170570 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0157.JPG 0.001400 0.002052 0.001096 0.037284 0.004527 0.013315 0.002383 0.000463 0.001537 0.003013 0.007123 0.000857 0.828551 0.003476 0.036081 0.000684 0.001729 0.001915 0.020923 0.029090 0.002499
S15 0.992644 S15 S15 6.966425 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S15/S15MK1/DSC_0174.JPG 0.000158 0.000006 0.000014 0.001530 0.000074 0.000050 0.992644 0.000018 0.000007 0.000060 0.000004 0.000086 0.002031 0.000815 0.000154 0.000030 0.002079 0.000008 0.000127 0.000047 0.000057
S1 0.803782 S1 S9 1.433742 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0432.JPG 0.298559 0.142146 0.126466 0.001421 0.031698 0.081723 0.001925 0.005635 0.003174 0.002582 0.004683 0.013215 0.004666 0.008889 0.008454 0.077653 0.002537 0.006562 0.002309 0.003221 0.172480
S1 0.817736 S6 S6 6.405272 4.170570 4.170570 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0939.JPG 0.101938 0.008207 0.000710 0.003890 0.012642 0.004235 0.000297 0.000251 0.001022 0.000326 0.002568 0.000806 0.062527 0.005244 0.002067 0.020643 0.004128 0.751128 0.003120 0.001236 0.013016
S4 0.806977 S4 S4 6.795981 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S4/S4NM2/DSC_0639.JPG 0.000628 0.007465 0.000997 0.019973 0.002579 0.000236 0.000867 0.001026 0.000540 0.001553 0.000593 0.002376 0.076754 0.022770 0.004323 0.806977 0.024251 0.006725 0.016990 0.000851 0.001525
S7 0.704546 S17 S7 1.552588 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0805.JPG 0.173663 0.000453 0.001469 0.000171 0.001770 0.125783 0.000710 0.000883 0.207167 0.005286 0.005760 0.009109 0.000695 0.000632 0.114138 0.017315 0.003491 0.001067 0.326032 0.003320 0.001086
S14 0.671678 S6 S20 2.088033 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S14/S14HD1/DSC_0655_01.JPG 0.004965 0.021069 0.003819 0.010248 0.007563 0.015752 0.001867 0.002769 0.002268 0.050465 0.013587 0.011761 0.272008 0.048285 0.031649 0.027690 0.089506 0.300124 0.073566 0.001686 0.009354
S1 0.587109 S4 S4 3.794070 4.170570 4.170570 1 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0393.JPG 0.191725 0.181237 0.133526 0.005244 0.026798 0.061940 0.002402 0.014306 0.004105 0.004870 0.006969 0.034465 0.008347 0.006618 0.005543 0.173960 0.006055 0.007042 0.003923 0.004095 0.116829
S4 0.878817 S4 S4 5.353259 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S4/S4HD1/DSC_0239.JPG 0.011747 0.002532 0.001169 0.000877 0.001763 0.002244 0.000146 0.000279 0.001489 0.000694 0.000533 0.004553 0.007814 0.003152 0.002847 0.753769 0.006859 0.191704 0.001831 0.000114 0.003884
S3 0.907914 S3 S3 6.892025 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0084_01.JPG 0.000167 0.003447 0.004535 0.000559 0.011477 0.000273 0.000445 0.006058 0.000561 0.001221 0.000387 0.006860 0.001057 0.000208 0.907914 0.001063 0.003777 0.001038 0.045014 0.001874 0.002065
S3 0.999990 S3 S3 6.975176 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0958.JPG 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999990 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002
S7 0.879660 S7 S7 4.105136 4.170570 4.170570 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0959.JPG 0.000013 0.000008 0.000019 0.000178 0.000027 0.000190 0.000150 0.000088 0.000171 0.421358 0.001357 0.000422 0.001119 0.001698 0.000107 0.000033 0.000141 0.000084 0.572826 0.000006 0.000007
S1 0.893706 S1 S1 4.593591 4.170570 4.170570 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0277.JPG 0.694800 0.000209 0.000884 0.000739 0.001603 0.001514 0.000818 0.000731 0.000855 0.002603 0.010524 0.000510 0.003155 0.011396 0.000963 0.000708 0.005793 0.000326 0.253935 0.001717 0.006214
S1 0.903800 S7 S7 4.101875 4.170570 4.170570 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0324.JPG 0.441018 0.000560 0.000389 0.003342 0.001470 0.003097 0.002063 0.001208 0.000785 0.000895 0.001499 0.001042 0.000780 0.003800 0.005245 0.000878 0.002244 0.000348 0.519887 0.002824 0.006626
S7 0.719261 S7 S10 0.272280 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0803.JPG 0.150587 0.002110 0.002109 0.001043 0.002126 0.153944 0.001334 0.000957 0.142156 0.000846 0.024991 0.013842 0.013729 0.006010 0.152726 0.062807 0.002683 0.003788 0.256640 0.002840 0.002732
S3 0.959583 S3 S3 7.003579 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0774.JPG 0.000046 0.000398 0.000674 0.000562 0.001757 0.000138 0.000252 0.001692 0.000152 0.000164 0.000086 0.006944 0.000599 0.000114 0.959583 0.000515 0.005328 0.000575 0.012829 0.006003 0.001590
S2 0.942152 S7 S14 0.885624 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0947.JPG 0.000292 0.000073 0.000416 0.001502 0.000926 0.174423 0.005122 0.000239 0.001039 0.003859 0.003051 0.005405 0.112623 0.243240 0.001252 0.000311 0.000236 0.011841 0.432642 0.001088 0.000420
S5 0.988372 S5 S5 6.975139 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK1/DSC_0209_01.JPG 0.000507 0.000030 0.000010 0.002515 0.000107 0.000044 0.000068 0.000012 0.000003 0.000016 0.000003 0.000020 0.007688 0.000061 0.000042 0.000020 0.988372 0.000159 0.000134 0.000023 0.000167
S13 0.941760 S13 S13 5.304158 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S13/S13MK1/DSC_0570_01.JPG 0.019040 0.001367 0.001701 0.000963 0.819809 0.041087 0.000614 0.000680 0.000605 0.000035 0.000702 0.000729 0.000819 0.000379 0.001350 0.000292 0.002201 0.001045 0.001122 0.025115 0.080344
S19 0.999993 S19 S19 6.975155 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0830.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.999993 0.000000 0.000001 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000001
S7 0.805145 S7 S7 6.788691 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD1/DSC_0085.JPG 0.001247 0.007519 0.002057 0.005336 0.048642 0.001457 0.001699 0.045209 0.006013 0.048120 0.000983 0.005250 0.004976 0.001523 0.008847 0.000634 0.000637 0.000225 0.805145 0.003408 0.001075
S1 0.632388 S6 S10 0.378545 4.170570 4.170570 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0992.JPG 0.107304 0.010815 0.001375 0.005498 0.022947 0.003675 0.000704 0.000688 0.001537 0.000559 0.002049 0.002006 0.054232 0.007158 0.012098 0.233941 0.007543 0.494301 0.004532 0.001306 0.025732
S3 0.944144 S3 S3 6.949927 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0129_01.JPG 0.000070 0.001252 0.001145 0.000350 0.003595 0.000264 0.000343 0.004287 0.000369 0.000497 0.000220 0.024711 0.000526 0.000175 0.944144 0.000706 0.002646 0.000809 0.008432 0.003927 0.001533
S3 0.999797 S3 S3 6.975060 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0214_01.JPG 0.000004 0.000004 0.000009 0.000001 0.000011 0.000001 0.000004 0.000015 0.000005 0.000009 0.000002 0.000036 0.000002 0.000005 0.999797 0.000023 0.000030 0.000003 0.000012 0.000015 0.000013
S3 0.999859 S3 S3 6.974927 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0223_01.JPG 0.000003 0.000004 0.000019 0.000001 0.000004 0.000001 0.000003 0.000005 0.000009 0.000005 0.000001 0.000014 0.000002 0.000003 0.999859 0.000009 0.000023 0.000002 0.000009 0.000005 0.000018
S7 0.768054 S7 S7 4.791602 4.170570 4.170570 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0251.JPG 0.000384 0.001392 0.001670 0.012623 0.000776 0.001340 0.002400 0.001423 0.001136 0.328594 0.005052 0.001265 0.016704 0.048516 0.000786 0.000409 0.000894 0.000243 0.573753 0.000349 0.000292
S5 0.952444 S5 S5 5.930031 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S5/S5NM4/DSC_0739.JPG 0.002899 0.000789 0.000920 0.000243 0.098389 0.000219 0.000368 0.001181 0.000242 0.000442 0.000204 0.002908 0.001795 0.001271 0.012964 0.003158 0.843454 0.001300 0.000855 0.000595 0.025804
S5 0.763386 S3 S5 2.307647 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0659.JPG 0.002524 0.070261 0.084747 0.003373 0.021959 0.000614 0.003106 0.003390 0.000521 0.003008 0.000349 0.038321 0.000512 0.006321 0.344333 0.012985 0.290533 0.002426 0.002638 0.013559 0.094520
S19 0.999999 S19 S19 6.975161 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0790.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S19 0.999986 S19 S19 6.975176 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0706.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000008 0.999986 0.000001 0.000000 0.000004 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S14 0.697294 S6 S6 3.443127 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S14/S14HD1/DSC_0599_01.JPG 0.007297 0.005724 0.001114 0.003723 0.004809 0.106011 0.001151 0.000741 0.002237 0.048439 0.007950 0.012384 0.097053 0.049233 0.007706 0.016376 0.054357 0.544328 0.010155 0.000949 0.018262
S5 0.665781 S1 S1 1.666173 4.170570 4.170570 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0135_01.JPG 0.218503 0.004170 0.131623 0.001586 0.005154 0.040865 0.019378 0.003529 0.012060 0.005475 0.122962 0.001821 0.004432 0.013441 0.148858 0.006149 0.213675 0.020253 0.001590 0.003991 0.020486
S1 0.778910 S1 S1 3.957591 4.170570 4.170570 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0357.JPG 0.478552 0.002180 0.001488 0.001735 0.003271 0.003128 0.035146 0.005966 0.000920 0.007259 0.005024 0.001508 0.001263 0.015849 0.006874 0.000879 0.004198 0.000435 0.417753 0.001248 0.005326
S10 0.724653 S8 S1 2.829424 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK4/DSC_0814_01.JPG 0.251740 0.009776 0.010250 0.020626 0.016056 0.072175 0.010072 0.000928 0.002337 0.001537 0.001723 0.005435 0.024711 0.045406 0.014562 0.008845 0.017068 0.009633 0.045338 0.427228 0.004554
S7 0.948388 S7 S7 6.983226 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0354.JPG 0.000083 0.000099 0.000146 0.000582 0.000100 0.000074 0.000136 0.000105 0.000308 0.039592 0.000568 0.000170 0.007422 0.001793 0.000162 0.000037 0.000091 0.000036 0.948388 0.000054 0.000054
S6 0.994623 S6 S6 6.968584 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK2/DSC_0556.JPG 0.000036 0.000029 0.000004 0.000135 0.000090 0.000012 0.000005 0.000009 0.000005 0.000026 0.000006 0.000093 0.000876 0.000070 0.000224 0.000141 0.003098 0.994623 0.000121 0.000005 0.000393
S19 0.999904 S19 S19 6.975168 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0116_01.JPG 0.000002 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000003 0.000039 0.999904 0.000013 0.000000 0.000005 0.000000 0.000001 0.000005 0.000000 0.000022 0.000000 0.000005
